Item Code,Item Name,Profile Name,Item Type,UNIT WEIGHT,U.O.M (NAME),U.O.M (SYMBOL),BRAND,BRAND SECTOR,MANUFACTURER,Category,Sub-Category,Generic Name,Formulation,Route,Instructions,Packing Quantity,Preferred Supplier,Order Category,UNIT PURCHASE PRICE,UNIT SALE PRICE,PACK PURCHASE PRICE,PACK SALE PRICE,STATUS,REORDER POINT,UNIT LOCATION
SUR006,Vaginal Speculum (disposable),DRUGS,Surgical,0,N/a,N/a,Vaginal Speculum (disposable),Vaginal Speculum (disposable),SANOFI PASTEUR,Surgical,Accesories,Vaginal speculum (disposabl),,,,1,GLAXOSMITHKLINE,Drugs,126,200,126,126,Active,,
SUR007,Normal Saline 1Ltr 1 Litre,DRUGS,Surgical,0,N/a,N/a,Normal Saline 1Ltr 1 Litre,Normal Saline 1Ltr 1 Litre,SANOFI PASTEUR,Surgical,Accesories,Sodium Chloride,SOLUTION,IV,,1,,Drugs,75,117,75,75,Active,,
SUR009,5% Dextrose 500Mls 500Mls,SURGICALS,Surgical,0,N/a,N/a,5% Dextrose 500Mls 500Mls,5% Dextrose 500Mls 500Mls,SANOFI PASTEUR,Surgical,Accesories,ANHYDROUS DEXTROSE,SOLUTION,IV,,1,,Drugs,36,70,36,36,Active,,
SUR010,Alcohol Swabs,DRUGS,Surgical,100,Pieces,Pieces,Alcohol Swabs,Alcohol Swabs,GLAXOSMITHKLINE,Surgical,Accesories,"2,4-DICHLOROBENZYL ALCOHOL AMYLMETACRESOL",,,,1,GLAXOSMITHKLINE,Drugs,1.47,10,1.47,1.47,Active,,
SUR011,Betadine Soln/cc (500Mls),DRUGS,Surgical,0,N/a,N/a,Betadine Soln/cc (500Mls),Betadine Soln/cc (500Mls),GLAXOSMITHKLINE,Surgical,Accesories,10% POVIDONE IODINE,SOLUTION,Topical,,1,,Drugs,5,10,5,5,Active,,
SUR012,Sofra Tulle,DRUGS,Surgical,0,N/a,N/a,Sofra Tulle,Sofra Tulle,GLAXOSMITHKLINE,Surgical,Accesories,SOFRATULLE,,,,1,,Drugs,35.2,100,35.2,35.2,Active,,
SUR013,Water For Inj 10Mls,DRUGS,Surgical,0,N/a,N/a,Water For Inj 10Mls,Water For Inj 10Mls,NJIMIA PHARMACEUTICALS,Surgical,Accesories,WATER FOR INJECTION,,,,1,GLAXOSMITHKLINE,Drugs,4,10,4,4,Active,,
SUR014,Opsite Spray,DRUGS,Surgical,0,N/a,N/a,Opsite Spray,Opsite Spray,NJIMIA PHARMACEUTICALS,Surgical,Accesories,OPSITE SPRAY,,,,1,,Drugs,834,1371,834,834,Active,,
SUR015,Transpore,DRUGS,Surgical,0,N/a,N/a,Transpore,Transpore,NJIMIA PHARMACEUTICALS,Surgical,Accesories,Adhesive tape,,,,1,,Drugs,640,850,640,640,Active,,
SUR016,Branular G22,DRUGS,Surgical,0,N/a,N/a,Branular G22,Branular G22,GLAXOSMITHKLINE,Surgical,Accesories,branular,,,,1,,Drugs,10,50,10,10,Active,,
SUR017,Branular . G24,DRUGS,Surgical,0,N/a,N/a,Branular . G24,Branular . G24,SANOFI PASTEUR,Surgical,Accesories,branular,,,,1,,Drugs,10,50,10,10,Active,,
SUR018,Branular G20,DRUGS,Surgical,0,N/a,N/a,Branular G20,Branular G20,SANOFI PASTEUR,Surgical,Accesories,branular,,,,1,,Drugs,10,50,10,10,Active,,
SUR019,Examination(Latex)Gloves P,DRUGS,Surgical,0,N/a,N/a,Examination(Latex)Gloves P,Examination(Latex)Gloves P,SANOFI PASTEUR,Surgical,Accesories,Examination Latex Gloves,Other(Specify),Other(Specify),,1,,Drugs,450,600,450,450,Active,,
SUR020,Surgical(Latex) Gloves,DRUGS,Surgical,0,N/a,N/a,Surgical(Latex) Gloves,Surgical(Latex) Gloves,GLAXOSMITHKLINE,Surgical,Accesories,SURGICAL GLOVES,,,,1,,Drugs,32.5,50,32.5,32.5,Active,,
SUR021,Needles 25G(100),DRUGS,Surgical,0,N/a,N/a,Needles 25G(100),Needles 25G(100),GLAXOSMITHKLINE,Surgical,Accesories,NEEDLES G 25,,,,1,,Drugs,2.29,7,2.29,2.29,Active,,
SUR022,Needles 21G(100),DRUGS,Surgical,0,N/a,N/a,Needles 21G(100),Needles 21G(100),GLAXOSMITHKLINE,Surgical,Accesories,NEEDLES G 21,,,,1,,Drugs,1.92,5,1.92,1.92,Active,,
SUR023,Needles 23G(100),DRUGS,Surgical,0,N/a,N/a,Needles 23G(100),Needles 23G(100),NJIMIA PHARMACEUTICALS,Surgical,Accesories,NEEDLES G 23,,,,1,,Drugs,1.84,5,1.84,1.84,Active,,
SUR024,Needles 19G(100),DRUGS,Surgical,0,N/a,N/a,Needles 19G(100),Needles 19G(100),NJIMIA PHARMACEUTICALS,Surgical,Accesories,NEEDLES G 19,,,,1,,Drugs,0,5,0,0,Active,,
SUR025,Surgical Blades 12(100),DRUGS,Surgical,0,N/a,N/a,Surgical Blades 12(100),Surgical Blades 12(100),GLAXOSMITHKLINE,Surgical,Accesories,SURGICAL BLDE 12,,,,1,,Drugs,6.5,20,6.5,6.5,Active,,
SUR026,Surgical Blades 23(100),DRUGS,Surgical,0,N/a,N/a,Surgical Blades 23(100),Surgical Blades 23(100),SANOFI PASTEUR,Surgical,Accesories,SURGICAL BLADE 23,,,,1,,Drugs,6.5,20,6.5,6.5,Active,,
SUR027,Syringes 10 Cc. -100/Pkt,DRUGS,Surgical,0,N/a,N/a,Syringes 10 Cc. -100/Pkt,Syringes 10 Cc. -100/Pkt,SANOFI PASTEUR,Surgical,Accesories,SYRINGE 10CC,,,,1,,Drugs,5.78,12,5.78,5.78,Active,,
SUR028,Syringes 2Cc.-100/Pkt,DRUGS,Surgical,0,N/a,N/a,Syringes 2Cc.-100/Pkt,Syringes 2Cc.-100/Pkt,SANOFI PASTEUR,Surgical,Accesories,SYRINGE 2 CC,,,,1,,Drugs,1.98,12,1.98,1.98,Active,,
SUR029,Syringes 5Cc.-100/Pkt,DRUGS,Surgical,0,N/a,N/a,Syringes 5Cc.-100/Pkt,Syringes 5Cc.-100/Pkt,GLAXOSMITHKLINE,Surgical,Accesories,Syringe 5 cc,,,,1,,Drugs,0,0,0,0,Active,,
SUR030,Syringes 20Cc.-100/Pkt,DRUGS,Surgical,0,N/a,N/a,Syringes 20Cc.-100/Pkt,Syringes 20Cc.-100/Pkt,GLAXOSMITHKLINE,Surgical,Accesories,SYRINGE 20CC,,,,1,,Drugs,9,20,9,9,Active,,
SUR031,Cotton Gauze 400mgs,DRUGS,Surgical,0,N/a,N/a,Cotton Gauze 400mgs,Cotton Gauze 400mgs,GLAXOSMITHKLINE,Surgical,Accesories,cotton wool 400mgs,,,,1,GLAXOSMITHKLINE,Drugs,174,390,174,174,Active,,
SUR032,Cotton Wool (400Gms) Roll,SURGICALS,Surgical,0,N/a,N/a,Cotton Wool (400Gms) Roll,Cotton Wool (400Gms) Roll,NJIMIA PHARMACEUTICALS,Surgical,Accesories,cotton wool 400mgs,,,,1,NJIMIA PHARMACEUTICALS,Surgical,236,350,236,236,Active,,
SUR033,Dispensing Envelopes (Plastic) Pc,DRUGS,Surgical,0,N/a,N/a,Dispensing Envelopes (Plastic) Pc,Dispensing Envelopes (Plastic) Pc,NJIMIA PHARMACEUTICALS,Surgical,Accesories,Dispensing Envelopes,,,,1,,Drugs,0.53,5,0.53,0.53,Active,,
SUR034,Elastoplast(100) Pc,DRUGS,Surgical,0,N/a,N/a,Elastoplast(100) Pc,Elastoplast(100) Pc,GLAXOSMITHKLINE,Surgical,Accesories,Elastoplast,,,,1,,Surgical,1.6,5,1.6,1.6,Inactive,,
SUR035,Face Masks Pc,DRUGS,Tablets/capsules,0,Pieces,Pieces,Face Masks Pc,Face Masks Pc,SANOFI PASTEUR,N/A,Accesories,face mask,Other(Specify),Other(Specify),,1,,Drugs,5.38,20,5.38,5.38,Active,,
SYMBICORT,SYMBICORT INHALER 160/4.5,DRUGS,Inhaler,0,Mcg,Mcg,SYMBICORT INHALER 160/4.5,SYMBICORT INHALER 160/4.5,SANOFI PASTEUR,N/A,Non - Specific,BUDESONIDE/FORMOTEROL,Evohaler,Other(Specify),,1,NJIMIA PHARMACEUTICALS,Drugs,2061,3090,2061,2061,Active,,
SYNFLORIX,SYNFLORIX,DRUGS,Injection,0,Ml,Ml,SYNFLORIX,SYNFLORIX,SANOFI PASTEUR,Vaccine,Unknown,synflorix,Injection,IM,,1,SANOFI PASTEUR,Drugs,2574.36,4000,2574.36,2574.36,Active,,
SYP AMOX,Amoxil 125mg/ml SYRUP,DRUGS,Suspension,0,Ml,Ml,Amoxil 125mg/ml SYRUP,Amoxil 125mg/ml SYRUP,GLAXOSMITHKLINE,Antibiotic,Antibacterial,Amoxicillin,Syrup,PO,,1,,Drugs,227,460,227,227,Active,,
SYP AMPICLX 250MG,Ampiclox 250mg/ml,DRUGS,Mixture/Syrup,0,Ml,Ml,Ampiclox 250mg/ml,Ampiclox 250mg/ml,GLAXOSMITHKLINE,Antibiotic,Antibacterial,ampicillin/cloxacillin 250mg/5ml,Syrup,PO,,1,,Drugs,415,600,415,415,Active,,
SYP SYR,Clavullin 228Mg SYRUP,DRUGS,Suspension,0,N/a,N/a,Clavullin 228Mg SYRUP,Clavullin 228Mg SYRUP,GLAXOSMITHKLINE,Antibiotic,Accesories,Amoxicillin 200Mg+Clavulanic Acid 28Mg,,,,1,,Drugs,144,650,144,144,Active,,
SYP SYR 457,Clavullin 457Mg SYRUP,DRUGS,Suspension,0,N/a,N/a,Clavullin 457Mg SYRUP,Clavullin 457Mg SYRUP,NJIMIA PHARMACEUTICALS,Antibiotic,Accesories,Amoxicillin 400Mg+Clavulanic Acid 57Mg,ORAL SOLUTION,PO,,1,GLAXOSMITHKLINE,Drugs,180,900,180,180,Active,,
SYP ZIN 125MG,Zinnat Suspension 125mg 50mls,DRUGS,Suspension,0,Ml,Ml,Zinnat Suspension 125mg 50mls,Zinnat Suspension 125mg 50mls,NJIMIA PHARMACEUTICALS,Antibiotic,Antibacterial,cefuroxime axetil,Syrup,PO,,1,,Drugs,698.1,1170,698.1,698.1,Active,,
SYP. ASC. 100MLS,ASCORIL 100 MLS SYRUP,DRUGS,syrup,0,Ml,Ml,ASCORIL 100 MLS SYRUP,ASCORIL 100 MLS SYRUP,GLAXOSMITHKLINE,Broncho-Dilator,Bronchodilator,Guaiphenesin 100Mg+Brohexine 8Mg+Menthol 5Mg+Terbutaline 2.5Mg,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,157,360,157,157,Active,,
SYR ZINNAT,ZINNAT SUSPENSION 125MG 100MLS,DRUGS,Mixture/Syrup,0,Ml,Ml,ZINNAT SUSPENSION 125MG 100MLS,ZINNAT SUSPENSION 125MG 100MLS,SANOFI PASTEUR,Antibiotic,Antibacterial,cefuroxime axetil,Suspension,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,1123,1830,1123,1123,Active,,
TAB. VOLT 75 MGS,VOLTAREN 75 MGS TABS,DRUGS,Tablets/capsules,0,G,G,VOLTAREN 75 MGS TABS,VOLTAREN 75 MGS TABS,SANOFI PASTEUR,Analgesic,Analgesic,,,,,1,NJIMIA PHARMACEUTICALS,Drugs,0,50,0,0,Active,,
TEARS,TEARS NATURAL,DRUGS,Eye/ear/nose Drops,0,Ml,Ml,TEARS NATURAL,TEARS NATURAL,SANOFI PASTEUR,Eye Antibiotic Drops,Non - Specific,ARTIFICIAL TEARS,Eye Drops,Other(Specify),,1,NJIMIA PHARMACEUTICALS,Drugs,222,450,222,222,Active,,
TEGRE,TEGRETOL TABS 200MG,DRUGS,Tablets/capsules,0,Mg,Mg,TEGRETOL TABS 200MG,TEGRETOL TABS 200MG,GLAXOSMITHKLINE,Anti-Anxiety,Anti-convulsant,CARBAMAZEPINE 200MG,Tablets,PO,,50,NJIMIA PHARMACEUTICALS,Drugs,33.68,53,33.68,33.68,Active,,
TEGRET,TEGRETOL CR 400MG,DRUGS,Tablets/capsules,0,Mg,Mg,TEGRETOL CR 400MG,TEGRETOL CR 400MG,GLAXOSMITHKLINE,Anti-Depressant,Anti-depressants,CARBAMAZEPINE 400MG,Tablets,PO,,30,NJIMIA PHARMACEUTICALS,Drugs,60.57,95,60.57,60.57,Active,,
TER,TERBINAFINE 1% CREAM 15GM,DRUGS,Ointment/cream,0,Mg,Mg,TERBINAFINE 1% CREAM 15GM,TERBINAFINE 1% CREAM 15GM,GLAXOSMITHKLINE,Anti-Fungal Cream,Anti Fungals,TERBINAFINE CREAM,Cream,Topical,,1,NJIMIA PHARMACEUTICALS,Drugs,327,600,327,327,Active,,
TERB,TERBINAFINE 250MG TABS,DRUGS,Tablets/capsules,,Mg,Mg,TERBINAFINE 250MG TABS,TERBINAFINE 250MG TABS,NJIMIA PHARMACEUTICALS,Antifungal,Anti Fungals,TERBINAFINE TABS,CAPSULES,PO,,10,GLAXOSMITHKLINE,Drugs,95.1,150,95.1,95.1,Active,,
Test tube racks plastics,Test tube racks plastics,PATHOLOGY,OTHERS,0,Pieces,Pieces,Test tube racks plastics,Test tube racks plastics,NJIMIA PHARMACEUTICALS,N/A,Unknown,,,,,1,,Pathology,0,0,0,0,Active,,
THERM,Thermometer,SURGICALS,Surgical,0,Pieces,Pieces,Thermometer,Thermometer,GLAXOSMITHKLINE,N/A,Unknown,Thermometer,,,,1,GLAXOSMITHKLINE,Surgical,0,450,0,0,Active,,
THERMOMETERS,Thermometers,PATHOLOGY,OTHERS,0,Pieces,Pieces,Thermometers,Thermometers,SANOFI PASTEUR,N/A,Unknown,Water Based Lubricant,,,,1,,Pathology,0,450,0,0,Active,,
TOBRADEX,TOBRADEX EYE DROP,DRUGS,Eye/ear/nose Drops,0,Ml,Ml,TOBRADEX EYE DROP,TOBRADEX EYE DROP,SANOFI PASTEUR,Eye Antibiotic Drops,Non - Specific,TOBRAMYCIN/DEKSAMETAZON,Eye Drops,Other(Specify),,1,NJIMIA PHARMACEUTICALS,Drugs,612,1030,612,612,Active,,
TOUX,Dr. TOUX COUGH SYRUP,DRUGS,syrup,0,Ml,Ml,Dr. TOUX COUGH SYRUP,Dr. TOUX COUGH SYRUP,SANOFI PASTEUR,Cough Syrup,Anti-tussives,"CETRIZINE,DEXTROMETHORPHAN,ZINC,AMMONIUM CHLORIDE",Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,165,400,165,165,Active,,
TRAM,Tramazac 50mgs,DRUGS,Tablets/capsules,0,Mg,Mg,Tramazac 50mgs,Tramazac 50mgs,GLAXOSMITHKLINE,Analgesic,Analgesic,tramadol hydrochloride,CAPSULES,PO,,1,GLAXOSMITHKLINE,Drugs,43.4,78,43.4,43.4,Active,,
TRAM 50,TRAMAZAC 50mg,DRUGS,Tablets/capsules,0,Mg,Mg,TRAMAZAC 50mg,TRAMAZAC 50mg,GLAXOSMITHKLINE,Anti-Inflammatory/Analgesic,Analgesic,,,,,10,,Drugs,10,15,10,10,Inactive,,
TRAMA,TRAMAL 50MG CAPS,DRUGS,Tablets/capsules,0,Mg,Mg,TRAMAL 50MG CAPS,TRAMAL 50MG CAPS,GLAXOSMITHKLINE,Analgesic,Analgesic,TRAMADOL HYDROCHLORIDE 50MG,CAPSULES,PO,,10,NJIMIA PHARMACEUTICALS,Drugs,59.4,100,59.4,59.4,Active,,
TRAMAL,TRAMAL RETARD 100MG TABS,DRUGS,Tablets/capsules,0,Mg,Mg,TRAMAL RETARD 100MG TABS,TRAMAL RETARD 100MG TABS,NJIMIA PHARMACEUTICALS,Analgesic,Analgesic,TRAMAL RETARD 100MG,Tablets,PO,,30,NJIMIA PHARMACEUTICALS,Drugs,107.9,170,107.9,107.9,Active,,
TRAMOL,TRAMADOL-DENK 50MG EFF  TABLETS,DRUGS,Tablets/capsules,0,Mg,Mg,TRAMADOL-DENK 50MG EFF  TABLETS,TRAMADOL-DENK 50MG EFF  TABLETS,NJIMIA PHARMACEUTICALS,Analgesic,Analgesic,tramadol hydrochloride,Tablets,PO,,50,NJIMIA PHARMACEUTICALS,Drugs,49.9,90,49.9,49.9,Active,,
TRAN,TRANEXAMIC ACID INJ,DRUGS,Injection,0,Mg,Mg,TRANEXAMIC ACID INJ,TRANEXAMIC ACID INJ,GLAXOSMITHKLINE,Anti-Coagulant,Anticoagulant,TRANEXAMIC ACID,Injection,IM,,1,NJIMIA PHARMACEUTICALS,Drugs,88.6,160,88.6,88.6,Active,,
TRES,TRES ORIX FORTE 100ML,DRUGS,Mixture/Syrup,0,Ml,Ml,TRES ORIX FORTE 100ML,TRES ORIX FORTE 100ML,SANOFI PASTEUR,N/A,Nutrition Products,VIT B1/B6/B12/CYPROHEPTADINE,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,425,760,425,425,Active,,
Tri SUR Pc,Triangular Bandage Pc,DRUGS,Surgical,0,N/a,N/a,Triangular Bandage Pc,Triangular Bandage Pc,SANOFI PASTEUR,Surgical,Accesories,,,,,1,,Drugs,0,0,0,0,Active,,
TRI SYR,Trihistamine Syrup 100Mls,DRUGS,Suspension,0,N/a,N/a,Trihistamine Syrup 100Mls,Trihistamine Syrup 100Mls,SANOFI PASTEUR,Cough Syrup,Accesories,Ammonium Cl-90Mg+Sodium Citrate 45Mg+Ephedrine 7.5Mg+Diphenhydramine 5Mg+Promethazine 2.5Mg,Syrup,PO,,1,,Drugs,95,250,95,95,Active,,
TRI SYR 30 MLS,Altrine Syrup,DRUGS,syrup,0,N/a,N/a,Altrine Syrup,Altrine Syrup,GLAXOSMITHKLINE,Antihistamine,Accesories,Cetrizine Hydrochloride,Syrup,PO,,1,,Drugs,34,120,34,34,Active,,
TRIHIST,TRIHISTAMIN SYRUP 60MLS,DRUGS,syrup,0,Ml,Ml,TRIHISTAMIN SYRUP 60MLS,TRIHISTAMIN SYRUP 60MLS,GLAXOSMITHKLINE,Cough Syrup,Anti-tussives,"PROMETHAZINE,DIPHENHYDRAMINE,AMMONIUM CHLORIDE,EPHEDRINE",Syrup,PO,,1,GLAXOSMITHKLINE,Drugs,85,150,85,85,Active,,
TRIMEX,TRIMEX DIABETIC 100ML,DRUGS,Mixture/Syrup,0,Ml,Ml,TRIMEX DIABETIC 100ML,TRIMEX DIABETIC 100ML,GLAXOSMITHKLINE,Cough Syrup,Cough Suppresant,CHLOPHENIRAMINE/PSEUDOEPHEDRINE HCL,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,116,375,116,116,Active,,
TRIMEX SYR,TRIMEX 100ML SYR,DRUGS,Mixture/Syrup,0,Ml,Ml,TRIMEX 100ML SYR,TRIMEX 100ML SYR,NJIMIA PHARMACEUTICALS,Cough Syrup,Expectorant,CHLOPHENIRAMINE/PSEUDOEPHEDRINE HCL,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,101,275,101,101,Active,,
TT,Tetraxim,DRUGS,Vaccine,0,Ml,Ml,Tetraxim,Tetraxim,NJIMIA PHARMACEUTICALS,Vaccine,Unknown,Tetraxim,Injection,IM,,1,SANOFI PASTEUR,Drugs,1476,2400,1476,1476,Active,,
TUMS,ACTAL TUMS,DRUGS,Tablets/capsules,0,Mg,Mg,ACTAL TUMS,ACTAL TUMS,GLAXOSMITHKLINE,Anti-Acid,Antacid & Anti-ulcer,ANTACID TABS,Tablets,PO,,100,NJIMIA PHARMACEUTICALS,Drugs,4,10,4,4,Active,,
TUSPEL 60ML,TUSPEL 60ML,DRUGS,syrup,0,Ml,Ml,TUSPEL 60ML,TUSPEL 60ML,SANOFI PASTEUR,Cough Syrup,Expectorant,DIPHENHYDRAMINE/SODIUM CITRATE/MENTHOL,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,75,150,75,75,Active,,
TUSPRESS 100ML,TUSPRESS 100ML,DRUGS,syrup,0,Ml,Ml,TUSPRESS 100ML,TUSPRESS 100ML,SANOFI PASTEUR,Cough Syrup,Cough Suppresant,DEXTROMETHORPHAN/PHENYLEPHRINE/CHLORPHENAMINE,Syrup,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,100,200,100,100,Active,,
TWINRIX,TWINRIX ADULT,DRUGS,Vaccine,0,Mcg,Mcg,TWINRIX ADULT,TWINRIX ADULT,SANOFI PASTEUR,Vaccine,Hepatitis Vaccine,HEPATITIS  A and B VACCINE,,,,1,,Drugs,2441,5500,2441,2441,Active,,
ULG,ULGICID 200ML,DRUGS,syrup,0,Ml,Ml,ULGICID 200ML,ULGICID 200ML,GLAXOSMITHKLINE,Anti-Acid,Antacid & Anti-ulcer,ANTACID GEL,ORAL SOLUTION,PO,,1,NJIMIA PHARMACEUTICALS,Drugs,174,385,174,174,Active,,
Uri SUR ,Urine Bag ,DRUGS,Surgical,0,N/a,N/a,Urine Bag ,Urine Bag ,GLAXOSMITHKLINE,Surgical,Accesories,,,,,1,,Drugs,0,0,0,0,Active,,
VACC002,Yellow Fever(S),DRUGS,Vaccine,0,N/a,N/a,Yellow Fever(S),Yellow Fever(S),GLAXOSMITHKLINE,Vaccine,Accesories,Yellow Fever,Injection,IV,,1,NJIMIA PHARMACEUTICALS,Drugs,2420.34,4000,2420.34,2420.34,Active,,
VACC004,Chicken Pox(Varilrix),DRUGS,Vaccine,0,Ml,Ml,Chicken Pox(Varilrix),Chicken Pox(Varilrix),NJIMIA PHARMACEUTICALS,Vaccine,Varicella Vaccine,Varicella vaccine,Injection,IM,,1,GLAXOSMITHKLINE,Drugs,2862.09,5400,2862.09,2862.09,Active,,
VACC006,"Measles,Mumps,Rubella(Priorix Tetra)",DRUGS,Vaccine,0,Ml,Ml,"Measles,Mumps,Rubella(Priorix Tetra)","Measles,Mumps,Rubella(Priorix Tetra)",NJIMIA PHARMACEUTICALS,Vaccine,Varicella Vaccine,"Mumps,Measles,Rubella-Varicella",Injection,IM,,1,GLAXOSMITHKLINE,Drugs,3787,6200,3787,3787,Active,,
VACC009,Tetavax(M),DRUGS,Vaccine,0,N/a,N/a,Tetavax(M),Tetavax(M),GLAXOSMITHKLINE,Vaccine,Accesories,Tetanus,Injection,IV,,1,,Drugs,42.6,800,42.6,42.6,Active,,
VACC01,Yellow Fever (M),DRUGS,Vaccine,0,Ml,Ml,Yellow Fever (M),Yellow Fever (M),SANOFI PASTEUR,Vaccine,Yellow Fever Vaccine,Yellow Fever,Injection,IM,,1,SANOFI PASTEUR,Drugs,993.3,2500,993.3,993.3,Active,,
VACC010,Tetavax(S),DRUGS,Vaccine,0,N/a,N/a,Tetavax(S),Tetavax(S),SANOFI PASTEUR,Vaccine,Accesories,Tetanus,Injection,IV,,1,,Drugs,493.2,800,493.2,493.2,Active,,
VACC011,Rabies(Verorab),DRUGS,Vaccine,0,N/a,N/a,Rabies(Verorab),Rabies(Verorab),SANOFI PASTEUR,Vaccine,Unknown,Antirabies,Injection,IV,,1,,Drugs,1377.75,1800,1377.75,1377.75,Active,,
VACC012,Influenza(Vaxigrip adult),DRUGS,Vaccine,0,N/a,N/a,Influenza(Vaxigrip adult),Influenza(Vaxigrip adult),GLAXOSMITHKLINE,Vaccine,Accesories,Flu Vaccine,Injection,IV,,1,,Drugs,669,1700,669,669,Active,,
VACC013,Influenza(vaxigrip paede),DRUGS,Injection,0,Ml,Ml,Influenza(vaxigrip paede),Influenza(vaxigrip paede),GLAXOSMITHKLINE,Vaccine,Influenza Vaccine,Flu Vaccine,Injection,IM,,1,NJIMIA PHARMACEUTICALS,Drugs,669.75,1700,669.75,669.75,Active,,
VACC014,Cervarix,DRUGS,Vaccine,0,N/a,N/a,Cervarix,Cervarix,GLAXOSMITHKLINE,Vaccine,Accesories,Cervical Cancer Vaccine,Injection,IV,,1,,Drugs,2832,4900,2832,2832,Active,,
VACC015,Pneumo-23,DRUGS,Vaccine,0,N/a,N/a,Pneumo-23,Pneumo-23,NJIMIA PHARMACEUTICALS,Vaccine,Accesories,Pneumonia Vaccine,Injection,IV,,1,,Drugs,2534,3900,2534,2534,Active,,
VACC016,"Measles, Mumps,Rubella",DRUGS,Vaccine,0,N/a,N/a,"Measles, Mumps,Rubella","Measles, Mumps,Rubella",NJIMIA PHARMACEUTICALS,Vaccine,Accesories,Measles+Mumps+Rubella,Injection,IV,,1,,Drugs,822,2300,822,822,Active,,
VACC017,Dukoral(Cholera),DRUGS,Vaccine,0,N/a,N/a,Dukoral(Cholera),Dukoral(Cholera),GLAXOSMITHKLINE,Vaccine,Accesories,Cholera,Injection,IV,,1,SANOFI PASTEUR,Drugs,0,2500,0,0,Active,,
VACC018,Meningitis(Mencevax Acwy),DRUGS,Vaccine,,N/a,N/a,Meningitis(Mencevax Acwy),Meningitis(Mencevax Acwy),SANOFI PASTEUR,Vaccine,Accesories,Meningitis,Injection,IV,,1,,Drugs,1375,2700,1375,1375,Active,,
VACC019,Typhoid(Typhim Vi S),DRUGS,Vaccine,0,N/a,N/a,Typhoid(Typhim Vi S),Typhoid(Typhim Vi S),SANOFI PASTEUR,Vaccine,Typhoid Vaccine,TYPHOID,Injection,IV,,1,,Drugs,1107,2200,1107,1107,Active,,
VACC020,Typhoid(Typhim VI M),DRUGS,Vaccine,0,Ml,Ml,Typhoid(Typhim VI M),Typhoid(Typhim VI M),SANOFI PASTEUR,Vaccine,Typhoid Vaccine,TYPHOID,Injection,IM,,1,SANOFI PASTEUR,Drugs,612.84,2200,612.84,612.84,Active,,
VACC021,Hepatitis A(Avaxim 80U),DRUGS,Vaccine,0,N/a,N/a,Hepatitis A(Avaxim 80U),Hepatitis A(Avaxim 80U),GLAXOSMITHKLINE,Vaccine,Accesories,Hepatitis A,Injection,IV,,1,,Drugs,2626,5000,2626,2626,Active,,
VACC022,Hepatitis B(Euvax B-S),DRUGS,Vaccine,0,N/a,N/a,Hepatitis B(Euvax B-S),Hepatitis B(Euvax B-S),GLAXOSMITHKLINE,Vaccine,Accesories,Hepatitis B,Injection,IV,,1,SANOFI PASTEUR,Drugs,650,1900,650,650,Active,,
VACC023,"Polio,Tetanus,Diptheria,Pertussis(Adacel Polio)",DRUGS,Vaccine,0,Ml,Ml,"Polio,Tetanus,Diptheria,Pertussis(Adacel Polio)","Polio,Tetanus,Diptheria,Pertussis(Adacel Polio)",GLAXOSMITHKLINE,Vaccine,Pentavalent Vaccine,ADACEL POLIO,Injection,IM,,1,NJIMIA PHARMACEUTICALS,Drugs,3038,5000,3038,3038,Active,,
VACC024,Hepatitis B (S),DRUGS,Injection,0,Ml,Ml,Hepatitis B (S),Hepatitis B (S),NJIMIA PHARMACEUTICALS,Vaccine,Hepatitis Vaccine,Hepatitis B,Injection,IM,,1,NJIMIA PHARMACEUTICALS,Drugs,734.7,1900,734.7,734.7,Active,,
VACC025,INFANRIX HEXA,DRUGS,Vaccine,0,Ml,Ml,INFANRIX HEXA,INFANRIX HEXA,NJIMIA PHARMACEUTICALS,Vaccine,Unknown,Dtap/IPV/Hib/Hep B,Other(Specify),IM,,1,NJIMIA PHARMACEUTICALS,Drugs,3549.6,5500,3549.6,3549.6,Active,,
VACC03,Meningitis(Menactra),DRUGS,Vaccine,0,Ml,Ml,Meningitis(Menactra),Meningitis(Menactra),GLAXOSMITHKLINE,Vaccine,Meningitis Vaccine,Meningitis,Injection,IM,,1,SANOFI PASTEUR,Drugs,4554.98,7000,4554.98,4554.98,Active,,
VACC05,"Measles,Mumps,Rubella(Priorix)",DRUGS,Vaccine,0,Ml,Ml,"Measles,Mumps,Rubella(Priorix)","Measles,Mumps,Rubella(Priorix)",SANOFI PASTEUR,Vaccine,Mmr Vaccine,Measles+Mumps+Rubella,Injection,IM,,1,GLAXOSMITHKLINE,Drugs,894.78,2300,894.78,894.78,Active,,
